name,business_id,industry,toi_code,toi_description,nearest_station,distance_km,address,website,status,registered,lat,lon,found_website
Xin Shi Dai Oy,2914536-9,hospitality,56111.0,Ruokaravintolat,Pasila,1.117,"Makelankatu, 00510",,2,2018-08-01,60.1940396,24.9508933,
Late Lunch Nova Oy,2914430-7,hospitality,56111.0,Ruokaravintolat,Pasila,1.117,"Makelankatu, 00510",,2,2018-06-01,60.1940396,24.9508933,
Siam Wisdom SK Oy,2872120-5,hospitality,56111.0,Ruokaravintolat,Pasila,1.117,"Aleksis Kiven katu, 00510",,2,2017-12-22,60.1940396,24.9508933,
Willberg Yhtiöt Oy,2871437-1,marketing,70200.0,Liikkeenjohdon konsultointi,Pasila,1.117,"Makelankatu, 00510",,2,2017-11-29,60.1940396,24.9508933,
Korjauspartnerit Oy,2869492-1,real_estate,68120.0,Rakennuttaminen ja rakennushankkeiden kehittäminen,Pasila,1.117,"Elimaenkatu, 00510",www.korjauspartnerit.fi,2,2017-12-13,60.1940396,24.9508933,www.korjauspartnerit.fi
Markkinointiviestintä Olennainen Oy,2867065-5,marketing,73112.0,Muu mainostoimistojen toiminta,Pasila,1.117,"Teollisuuskatu, 00510",www.olennainen.fi,2,2017-12-04,60.1940396,24.9508933,www.olennainen.fi
MIND Instituutti Oy,2865531-6,health,86990.0,Muualla luokittelematon muu terveyspalvelutoiminta,Pasila,1.117,"Vanajantie, 00510",,2,2017-11-24,60.1940396,24.9508933,
Happiness Holding Oy,2864798-1,marketing,70200.0,Liikkeenjohdon konsultointi,Pasila,1.117,"Viipurinkatu, 00510",,2,2017-11-14,60.1940396,24.9508933,
VASP Holding Oy,2862617-9,wholesale,46649.0,Muu muualla luokittelematon koneiden ja laitteiden tukkukauppa,Pasila,1.117,"Porvoonkatu, 00510",,2,2017-10-19,60.1940396,24.9508933,
Onvest Oy,2862038-3,real_estate,68203.0,Muu kiinteistöjen vuokraus ja hallinta,Pasila,1.117,"Teollisuuskatu, 00510",,2,2018-04-30,60.1940396,24.9508933,
Rippunen Oy,2861535-7,engineering,71123.0,Rakennetekninen palvelu,Pasila,1.117,"Viipurinkatu, 00510",,2,2017-10-16,60.1940396,24.9508933,http://www.rippunen.fi/
PK7 Enterprises Oy,3369744-9,marketing,70200.0,Liikkeenjohdon konsultointi,Pasila,1.117,"Konepajankuja, 00510",,2,2023-06-19,60.1940396,24.9508933,
Tuotantoyhtiö Elokuu Oy,3370513-8,other,59110.0,"Elokuvien, videoiden ja televisio-ohjelmien tuotanto",Pasila,1.117,"Aleksis Kiven katu, 00510",,2,2023-06-13,60.1940396,24.9508933,
Coiniverse Oy,3370996-4,it,62100.0,Ohjelmistojen suunnittelu ja valmistus,Pasila,1.117,"Konepajankuja, 00510",www.coiniverse.app,2,2023-08-03,60.1940396,24.9508933,www.coiniverse.app
Oy Nordic Marketing Assistants Ltd,3371142-3,marketing,73112.0,Muu mainostoimistojen toiminta,Pasila,1.117,"Sturenkatu, 00510",,2,2023-06-27,60.1940396,24.9508933,https://www.nordicmarketing.de/fi/
Korsvind Extension Area Oy,3368683-8,manufacturing,35121.0,Sähkön tuotanto vesivoimalla,Pasila,1.117,"Konepajankuja, 00510",,2,2023-06-19,60.1940396,24.9508933,
Lotta Punkanen Oy,3371489-4,marketing,70200.0,Liikkeenjohdon konsultointi,Pasila,1.117,"Kotkankatu, 00510",,2,2023-06-27,60.1940396,24.9508933,
Hunomics Oy,2858779-8,it,62100.0,Ohjelmistojen suunnittelu ja valmistus,Pasila,1.117,"Sturenkatu, 00510",www.hunome.com,2,2017-10-19,60.1940396,24.9508933,www.hunome.com
"Nets Denmark A/S, Filial i Finland",2858201-4,finance,66190.0,Muu rahoitusta palveleva toiminta pois lukien vakuutus- ja eläkevakuutustoiminta,Pasila,1.117,"Teollisuuskatu, 00510",,2,2017-10-06,60.1940396,24.9508933,https://www.nets.eu/fi-fi/nets/Pages/Nets-Oy-ja-Nets-Finland-Oy.aspx
Secure Cloud Finland Oy,2857375-9,it,62200.0,Laitteistokonsultointi ja käyttö- ja hallintapalvelut,Pasila,1.117,"Kuortaneenkatu, 00510",www.securecloud.fi,2,2017-10-02,60.1940396,24.9508933,www.securecloud.fi
LocalBitcoins Holding Oy,2855417-9,finance,64990.0,Muualla luokittelematon muu rahoituspalvelutoiminta pois lukien vakuutus- ja eläkevakuutustoiminta,Pasila,1.117,"Konepajankuja, 00510",,2,2018-02-01,60.1940396,24.9508933,https://localbitcoins.fi/ru/
Taksimark Oy,3371761-4,logistics,49330.0,Kutsuttaessa saatavilla oleva henkilökuljetus,Pasila,1.117,"Kotkankatu, 00510",,2,2023-06-29,60.1940396,24.9508933,
Arkkitehtitoimisto Elina Ipatti Oy,2854338-1,engineering,71110.0,Arkkitehtipalvelut,Pasila,1.117,"Kirstinkatu, 00510",www.ark-ei.fi,2,2017-09-26,60.1940396,24.9508933,www.ark-ei.fi
Avaava Digital Oy,2854071-1,it,62900.0,Muu laitteisto- ja tietotekninen palvelutoiminta,Pasila,1.117,"Lemuntie, 00510",www.avaava.fi,2,2017-09-27,60.1940396,24.9508933,www.avaava.fi
Tria Cornua Oy,2853265-8,marketing,70200.0,Liikkeenjohdon konsultointi,Pasila,1.117,"Sturenkatu, 00510",,2,2017-09-21,60.1940396,24.9508933,https://tria.ge/login?return_to=/submit
Basement Billionaires Entertainment Oy,2850712-9,other,90110.0,Kirjallinen luominen ja säveltäminen,Pasila,1.117,"Sturenkatu, 00510",,2,2017-09-07,60.1940396,24.9508933,
SolidRoam Oy,3376132-4,it,62100.0,Ohjelmistojen suunnittelu ja valmistus,Pasila,1.117,"Konepajankuja, 00510",https://solidroam.com/,2,2023-07-19,60.1940396,24.9508933,https://solidroam.com/
Lektor Aero Oy,3376189-3,logistics,52230.0,Ilmaliikennettä palveleva toiminta,Pasila,1.117,"Konepajankuja, 00510",lektor.aero,2,2023-08-03,60.1940396,24.9508933,lektor.aero
Griinsect Oy,2846559-8,wholesale,46390.0,"Elintarvikkeiden, juomien ja tupakan yleistukkukauppa",Pasila,1.117,"Kalliolanrinne, 00510",,2,2017-10-17,60.1940396,24.9508933,
Williamshill Oy,2846526-4,hospitality,56111.0,Ruokaravintolat,Pasila,1.117,"Konepajankuja, 00510",www.wonderlandwork.fi,2,2017-08-28,60.1940396,24.9508933,www.wonderlandwork.fi
Folks Hotels Oy,2859494-7,hospitality,55100.0,Hotellit ja vastaava majoitustoiminta,Pasila,1.117,"Aleksis Kiven katu, 00510",www.folkshotels.fi,2,2018-03-07,60.1940396,24.9508933,www.folkshotels.fi
Pilke Valonkatu Oy,2873811-1,education,85100.0,Esiasteen koulutus,Pasila,1.117,"Sturenkatu, 00510",,2,2017-12-11,60.1940396,24.9508933,
Artific Intelligence Oy,2874688-3,it,62100.0,Ohjelmistojen suunnittelu ja valmistus,Pasila,1.117,"Elimaenkatu, 00510",https://artific.ai,2,2017-12-15,60.1940396,24.9508933,https://artific.ai
Cent Entertainment Oy,3368028-4,other,90110.0,Kirjallinen luominen ja säveltäminen,Pasila,1.117,"Sturenkatu, 00510",,2,2023-06-15,60.1940396,24.9508933,
jsoukki holding oy,3361348-7,marketing,70200.0,Liikkeenjohdon konsultointi,Pasila,1.117,"Porvoonkatu, 00510",,2,2023-05-12,60.1940396,24.9508933,
BernerSoft Oy,3361654-9,it,62100.0,Ohjelmistojen suunnittelu ja valmistus,Pasila,1.117,"Viipurinkatu, 00510",,2,2023-05-15,60.1940396,24.9508933,
Sonder Collective osk,2912972-1,marketing,74999.0,"Muualla luokittelematon kaikki muu monenlainen ammatillinen, tieteellinen ja tekninen toiminta",Pasila,1.117,"Konepajankuja, 00510",www.sonderdesign.org,2,2018-05-30,60.1940396,24.9508933,www.sonderdesign.org
BernerPro Oy,3361656-5,it,63910.0,Verkkohakuportaalien toiminta,Pasila,1.117,"Viipurinkatu, 00510",,2,2023-05-16,60.1940396,24.9508933,
Strengell Creative Oy,2909332-7,marketing,74200.0,Valokuvaustoiminta,Pasila,1.117,"Aleksis Kiven katu, 00510",www.heidistrengell.com,2,2018-04-17,60.1940396,24.9508933,www.heidistrengell.com
Solsteinn Oy,3362122-5,finance,64210.0,Holdingyhtiöiden toiminta,Pasila,1.117,"Teollisuuskatu, 00510",,2,2023-05-17,60.1940396,24.9508933,
Taskmill Oy,2905397-4,marketing,70200.0,Liikkeenjohdon konsultointi,Pasila,1.117,"Konepajankuja, 00510",http://www.taskmill.fi,2,2018-04-06,60.1940396,24.9508933,http://www.taskmill.fi
OnWood Invest Oy,3362978-8,construction,41000.0,Talonrakentaminen,Pasila,1.117,"Teollisuuskatu, 00510",,2,2023-05-24,60.1940396,24.9508933,https://onwood.fi/
RE-Tili Oy,2904933-4,other,69201.0,"Laskentatoimi, kirjanpito ja veroneuvonta",Pasila,1.117,"Palkaneentie, 00510",www.retili.fi,2,2018-03-28,60.1940396,24.9508933,www.retili.fi
Aino Landscaping Oy,2904872-9,engineering,71121.0,Yhdyskuntasuunnittelu,Pasila,1.117,"Konepajanpasaasi, 00510",www.ainolandscaping.fi,2,2018-04-09,60.1940396,24.9508933,www.ainolandscaping.fi
Whitepoint Digital Oy,2904870-2,it,62100.0,Ohjelmistojen suunnittelu ja valmistus,Pasila,1.117,"Sturenkatu, 00510",www.whitepointdigital.fi,2,2018-04-20,60.1940396,24.9508933,www.whitepointdigital.fi
Kiertuekauppiaat Oy,3363736-6,marketing,70200.0,Liikkeenjohdon konsultointi,Pasila,1.117,"Porvoonkatu, 00510",,2,2023-05-24,60.1940396,24.9508933,
Aatos Legal Technology Oy,2901500-3,it,62100.0,Ohjelmistojen suunnittelu ja valmistus,Pasila,1.117,"Lemuntie, 00510",https://aatos.app,2,2018-03-23,60.1940396,24.9508933,https://aatos.app
MK Coordinators Finland Oy,2900098-7,marketing,70220.0,Muu liikkeenjohdon konsultointi,Pasila,1.117,"Viipurinkatu, 00510",www.koordinaattori.fi,2,2018-03-07,60.1940396,24.9508933,www.koordinaattori.fi
HK Power Oy,3364486-5,construction,43999.0,Muu muualla luokittelematon monenlainen erikoistunut rakennustoiminta,Pasila,1.117,"Kotkankatu, 00510",www.hkpoweroy.fi,2,2023-05-16,60.1940396,24.9508933,www.hkpoweroy.fi
Ode To Light Oy,3364591-3,other,90391.0,Taiteen ja kulttuurin live-tapahtumien järjestäminen,Pasila,1.117,"Lantinen Brahenkatu, 00510",,2,2023-05-26,60.1940396,24.9508933,
Verdus Oy,2896157-5,marketing,70200.0,Liikkeenjohdon konsultointi,Pasila,1.117,"Elimaenkatu, 00510",,2,2018-03-09,60.1940396,24.9508933,
Fuoju Oy,2893737-2,hospitality,56111.0,Ruokaravintolat,Pasila,1.117,"Aleksis Kiven katu, 00510",www.bambusushi.fi,2,2018-03-08,60.1940396,24.9508933,www.bambusushi.fi
Two Dudes Oy,2893114-9,hospitality,56111.0,Ruokaravintolat,Pasila,1.117,"Suvannontie, 00510",,2,2018-03-16,60.1940396,24.9508933,
Loukko ry,2890070-5,other,90110.0,Kirjallinen luominen ja säveltäminen,Pasila,1.117,"Nilsiankatu, 00510",www.kulttuuriloukko.com,2,2021-05-17,60.1940396,24.9508933,www.kulttuuriloukko.com
Sem Solutions Oy,3365724-4,logistics,49320.0,Taksiliikenne,Pasila,1.117,"Sturenkatu, 00510",,2,2023-06-28,60.1940396,24.9508933,
Super Bario Oy,3366035-5,hospitality,56301.0,Baarit ja muu alkoholijuomien tarjoilu,Pasila,1.117,"Traverssikuja, 00510",,2,2023-06-06,60.1940396,24.9508933,https://superbario.com/
the ubesimik oy,2887117-4,hospitality,56111.0,Ruokaravintolat,Pasila,1.117,"Konepajankuja, 00510",www.soupster.com,2,2018-01-31,60.1940396,24.9508933,www.soupster.com
Nordic Laboratories Oy,2885093-9,health,86910.0,Diagnostiset kuvantamispalvelut ja lääketieteellisten laboratorioiden toiminta,Pasila,1.117,"Elimaenkatu, 00510",www.nordiclabsgenetics.com,2,2018-01-29,60.1940396,24.9508933,www.nordiclabsgenetics.com
Nika Finland Oy,2884007-9,wholesale,46450.0,Hajuvesien ja kosmetiikan tukkukauppa,Pasila,1.117,"Viipurinkatu, 00510",,2,2018-02-20,60.1940396,24.9508933,https://nikahair.fi.siteindices.com/
Saleshive Oy,3367016-6,marketing,70200.0,Liikkeenjohdon konsultointi,Pasila,1.117,"Konepajankuja, 00510",saleshive.fi,2,2023-06-07,60.1940396,24.9508933,saleshive.fi
Koulutuskeskus Taito Oy,2878223-5,education,85599.0,Muu muualla luokittelematon monenlainen koulutustoiminta,Pasila,1.117,"Lemuntie, 00510",,2,2018-02-19,60.1940396,24.9508933,
RobLon Oy,3367607-4,marketing,70200.0,Liikkeenjohdon konsultointi,Pasila,1.117,"Porvoonkatu, 00510",,2,2023-06-12,60.1940396,24.9508933,https://roblon.com/
Scope Design Oy,2877470-2,marketing,74999.0,"Muualla luokittelematon kaikki muu monenlainen ammatillinen, tieteellinen ja tekninen toiminta",Pasila,1.117,"Lemuntie, 00510",scope.fi,2,2018-01-09,60.1940396,24.9508933,scope.fi
Reino ja Aino Oy,2980419-2,marketing,70200.0,Liikkeenjohdon konsultointi,Pasila,1.117,"Elimaenkatu, 00510",www.mannagroup.fi,2,2019-03-13,60.1940396,24.9508933,www.mannagroup.fi
Aivilo Agas Oy,3301792-5,manufacturing,14210.0,Päällysvaatteiden valmistus,Pasila,1.117,"Kalliolanrinne, 00510",,2,2022-08-02,60.1940396,24.9508933,
Masters LKV Oy,2983242-5,real_estate,68310.0,Kiinteistönvälitys,Pasila,1.117,"Konepajankuja, 00510",,2,2019-03-18,60.1940396,24.9508933,
M3 Sub Oy,2986625-4,hospitality,56111.0,Ruokaravintolat,Pasila,1.117,"Teollisuuskatu, 00510",,2,2019-03-21,60.1940396,24.9508933,https://m3sub.com/
Park Avenue Oy,3313511-2,marketing,70200.0,Liikkeenjohdon konsultointi,Pasila,1.117,"Viipurinkatu, 00510",,2,2022-09-23,60.1940396,24.9508933,
SALFINN Oy,3313574-5,marketing,70200.0,Liikkeenjohdon konsultointi,Pasila,1.117,"Sturenkatu, 00510",,2,2022-11-24,60.1940396,24.9508933,
Hiusateljee Winter & Aalto Oy,3117688-5,other,96210.0,Kampaamo- ja parturipalvelut,Pasila,1.117,"Viipurinkatu, 00510",,2,2020-02-12,60.1940396,24.9508933,https://hiusateljeewinter-aalto.fi/
Delmonta Oy,3117113-6,construction,43999.0,Muu muualla luokittelematon monenlainen erikoistunut rakennustoiminta,Pasila,1.117,"Sturenkatu, 00510",www.delmonta.fi,2,2020-02-10,60.1940396,24.9508933,www.delmonta.fi
No Rocket Science Oy,3117091-8,marketing,74999.0,"Muualla luokittelematon kaikki muu monenlainen ammatillinen, tieteellinen ja tekninen toiminta",Pasila,1.117,"Porvoonkatu, 00510",,2,2020-02-10,60.1940396,24.9508933,
Kirpputori ja kahvila Marketta Oy,3116822-8,retail,47799.0,Muu käytettyjen tavaroiden vähittäiskauppa,Pasila,1.117,"Kotkankatu, 00510",www.kirpputorijakahvilamarketta.fi,2,2020-02-07,60.1940396,24.9508933,www.kirpputorijakahvilamarketta.fi
Rec Finland Oy,3116094-7,marketing,73112.0,Muu mainostoimistojen toiminta,Pasila,1.117,"Nilsiankatu, 00510",rec.fi,2,2020-02-05,60.1940396,24.9508933,rec.fi
EM Performance Oy,3314447-3,other,96999.0,Muu muualla luokittelematon monenlainen henkilökohtainen palvelutoiminta,Pasila,1.117,"Kalliolanrinne, 00510",,2,2022-09-27,60.1940396,24.9508933,https://emperformance.shop/
Dibber Early Education Finland Oy,3114901-9,marketing,74999.0,"Muualla luokittelematon kaikki muu monenlainen ammatillinen, tieteellinen ja tekninen toiminta",Pasila,1.117,"Sturenkatu, 00510",www.pilkepaivakodit.fi,2,2020-01-30,60.1940396,24.9508933,www.pilkepaivakodit.fi
Focused Wear Oy,3315435-6,retail,47712.0,Vaatteiden vähittäiskauppa ilman erikoistumista tiettyyn tuoteryhmään,Pasila,1.117,"Viipurinkatu, 00510",,2,2022-09-30,60.1940396,24.9508933,
Sisustustirehtööri Oy,3113052-9,marketing,74130.0,Sisustussuunnittelu,Pasila,1.117,"Viipurinkatu, 00510",www.elinakorpijarvi.com,2,2020-01-27,60.1940396,24.9508933,www.elinakorpijarvi.com
OrderBeez Technologies Oy,3316582-1,it,62100.0,Ohjelmistojen suunnittelu ja valmistus,Pasila,1.117,"Sturenkatu, 00510",www.orderbeez.com,2,2022-10-10,60.1940396,24.9508933,www.orderbeez.com
For Film's Sake Oy,3317029-2,other,59110.0,"Elokuvien, videoiden ja televisio-ohjelmien tuotanto",Pasila,1.117,"Makelankatu, 00510",,2,2022-10-11,60.1940396,24.9508933,
Finn Invoice Oy,3119153-2,other,69201.0,"Laskentatoimi, kirjanpito ja veroneuvonta",Pasila,1.117,"Sturenkatu, 00510",,2,2020-03-26,60.1940396,24.9508933,
ASIIM OY,3317841-1,construction,41000.0,Talonrakentaminen,Pasila,1.117,"Sturenkatu, 00510",,2,2022-10-17,60.1940396,24.9508933,
Vakuutustori Oy,3107843-3,finance,66220.0,Vakuutusasiamiesten ja -välittäjien toiminta,Pasila,1.117,"Sturenkatu, 00510",www.vakuutustori.fi,2,2019-12-30,60.1940396,24.9508933,www.vakuutustori.fi
Tiit Ravintolat Oy,3318590-2,hospitality,56301.0,Baarit ja muu alkoholijuomien tarjoilu,Pasila,1.117,"Suvannontie, 00510",,2,2022-10-17,60.1940396,24.9508933,
Administer Group Services Oy,3106561-6,other,82990.0,Muualla luokittelematon muu liike-elämän tukipalvelutoiminta,Pasila,1.117,"Konepajankuja, 00510",www.administer.fi,2,2020-01-23,60.1940396,24.9508933,www.administer.fi
Silta Employer Services Oy,3320767-3,other,82990.0,Muualla luokittelematon muu liike-elämän tukipalvelutoiminta,Pasila,1.117,"Konepajankuja, 00510",,2,2022-12-19,60.1940396,24.9508933,https://www.silta.fi/en/
Mahoton Oy,3106006-5,other,93290.0,Muualla luokittelematon huvi- ja virkistystoiminta,Pasila,1.117,"Aleksis Kiven katu, 00510",,2,2019-12-18,60.1940396,24.9508933,
To-Do's Oy,3105230-5,it,63100.0,"Tietojenkäsittelyinfrastruktuuri, tietojenkäsittely, palvelintilan vuokraus ja niihin liittyvät palvelut",Pasila,1.117,"makelankatu, 00510",,2,2019-12-19,60.1940396,24.9508933,
Certificado Oy,3105127-3,finance,66190.0,Muu rahoitusta palveleva toiminta pois lukien vakuutus- ja eläkevakuutustoiminta,Pasila,1.117,"Elimaenkatu, 00510",,2,2019-12-16,60.1940396,24.9508933,
JB Company Oy,3104960-8,construction,41000.0,Talonrakentaminen,Pasila,1.117,"Konepajankuja, 00510",www.jb-company.eu,2,2019-12-13,60.1940396,24.9508933,www.jb-company.eu
Online Technology Group Oy,3104918-1,it,63910.0,Verkkohakuportaalien toiminta,Pasila,1.117,"Sturenkatu, 00510",,2,2019-12-18,60.1940396,24.9508933,
Aallonmurtaja Filmi Oy,3104588-5,other,59110.0,"Elokuvien, videoiden ja televisio-ohjelmien tuotanto",Pasila,1.117,"Kuortaneenkatu, 00510",www.aallonmurtajafilmi.fi,2,2019-12-27,60.1940396,24.9508933,www.aallonmurtajafilmi.fi
NP-Complete Oy,3101985-5,marketing,70200.0,Liikkeenjohdon konsultointi,Pasila,1.117,"Nilsiankatu, 00510",,2,2019-12-02,60.1940396,24.9508933,
More Production Oy,3322760-7,other,59110.0,"Elokuvien, videoiden ja televisio-ohjelmien tuotanto",Pasila,1.117,"Sturenkatu, 00510",,2,2022-11-04,60.1940396,24.9508933,
Pluspuu Oy,3323397-8,manufacturing,16231.0,Puutalojen valmistus,Pasila,1.117,"Elimaenkatu, 00510",,2,2022-11-08,60.1940396,24.9508933,https://pluspuu.fi/en/
Gencyst Oy,3318118-6,education,72100.0,Luonnontieteen ja tekniikan tutkimus ja kehittäminen,Pasila,1.117,"Kuortaneenkatu, 00510",https://gencyst.com/,2,2022-10-20,60.1940396,24.9508933,https://gencyst.com/
Dimehill Oy,3098683-5,marketing,70200.0,Liikkeenjohdon konsultointi,Pasila,1.117,"Elimaenkatu, 00510",www.dimehill.com,2,2019-11-15,60.1940396,24.9508933,www.dimehill.com
Kellotalo Oy,3119470-9,retail,47770.0,Kellojen ja korujen vähittäiskauppa,Pasila,1.117,"Sturenkatu, 00510",,2,2020-02-21,60.1940396,24.9508933,
Km-Kivityöt Oy,3312096-5,construction,41000.0,Talonrakentaminen,Pasila,1.117,"Viipurinkatu, 00510",,2,2022-10-06,60.1940396,24.9508933,
Jytäkesä Go-Go Oy,3302239-6,other,90391.0,Taiteen ja kulttuurin live-tapahtumien järjestäminen,Pasila,1.117,"Lantinen Brahenkatu, 00510",jytäkesägogo.com,2,2022-08-09,60.1940396,24.9508933,jytäkesägogo.com
Sunholidays Oy,3302489-3,real_estate,68110.0,Omien kiinteistöjen kauppa,Pasila,1.117,"Sturenkatu, 00510",www.sunholidays.fi,2,2022-08-03,60.1940396,24.9508933,www.sunholidays.fi
JJ jahtirahasto Oy,3134342-8,other,82990.0,Muualla luokittelematon muu liike-elämän tukipalvelutoiminta,Pasila,1.117,"Porvoonkatu, 00510",,2,2020-05-13,60.1940396,24.9508933,
EM Cargo Oy,3132966-9,logistics,49410.0,Tieliikenteen tavarankuljetus,Pasila,1.117,"Viipurinkatu, 00510",www.emcargo.fi/,2,2020-04-30,60.1940396,24.9508933,www.emcargo.fi/
RS United Oy,3302868-3,wholesale,46722.0,Muu moottoriajoneuvojen osien ja varusteiden tukkukauppa,Pasila,1.117,"Sturenkatu, 00510",,2,2022-08-04,60.1940396,24.9508933,
RPP Finance Oy,3302955-5,finance,66220.0,Vakuutusasiamiesten ja -välittäjien toiminta,Pasila,1.117,"Aleksis Kiven katu, 00510",,2,2022-08-04,60.1940396,24.9508933,
Mileway Finland Oy,3130443-7,finance,66300.0,Omaisuudenhoitotoiminta,Pasila,1.117,"Elimaenkatu, 00510",https://mileway.com/fi,2,2020-04-22,60.1940396,24.9508933,https://mileway.com/fi
Taskify Oy,3304592-6,other,96999.0,Muu muualla luokittelematon monenlainen henkilökohtainen palvelutoiminta,Pasila,1.117,"Makelankatu, 00510",Taskify.fi,2,2022-08-11,60.1940396,24.9508933,Taskify.fi
Unique Photos Oy,3128420-2,retail,47699.0,Muu muualla luokittelematon kulttuuri- ja vapaa-ajan tuotteiden vähittäiskauppa,Pasila,1.117,"Sturenkatu, 00510",,2,2020-04-15,60.1940396,24.9508933,
Fraleh Oy,3304925-7,other,82990.0,Muualla luokittelematon muu liike-elämän tukipalvelutoiminta,Pasila,1.117,"Kirstinkatu, 00510",,2,2022-08-12,60.1940396,24.9508933,
House of Treazure Oy,3305415-2,retail,47782.0,Muu muualla luokittelematon uusien tavaroiden vähittäiskauppa,Pasila,1.117,"Sturenkatu, 00510",,2,2022-08-17,60.1940396,24.9508933,
SharkGate Oy,3126837-6,it,62200.0,Laitteistokonsultointi ja käyttö- ja hallintapalvelut,Pasila,1.117,"Sturenkatu, 00510",www.sharkgate.fi,2,2020-04-21,60.1940396,24.9508933,www.sharkgate.fi
Exultant Oy,3305930-8,it,62100.0,Ohjelmistojen suunnittelu ja valmistus,Pasila,1.117,"Sturenkatu, 00510",https://exultant.fi,2,2022-08-26,60.1940396,24.9508933,https://exultant.fi
Mestarikettu Oy,3120211-5,education,85599.0,Muu muualla luokittelematon monenlainen koulutustoiminta,Pasila,1.117,"Aleksis Kiven katu, 00510",,2,2020-02-20,60.1940396,24.9508933,
Myntro Collect Oy,3126049-7,other,82910.0,Perintä- ja luottotietopalvelut,Pasila,1.117,"Konepajankuja, 00510",www.creditvisor.fi,2,2020-03-18,60.1940396,24.9508933,www.creditvisor.fi
3 Dice Brewing Oy,3306302-4,wholesale,46340.0,Juomien tukkukauppa,Pasila,1.117,"Makelankatu, 00510",https://www.3dice.fi/,2,2022-08-22,60.1940396,24.9508933,https://www.3dice.fi/
Qwork Oy,3307065-4,other,81210.0,Kiinteistöjen siivous,Pasila,1.117,"Sturenkatu, 00510",www.qwork.fi,2,2022-08-26,60.1940396,24.9508933,www.qwork.fi
Tunnetila Tokola Oy,3124808-4,health,86990.0,Muualla luokittelematon muu terveyspalvelutoiminta,Pasila,1.117,"Nilsiankatu, 00510",www.tunnetila.net,2,2020-03-18,60.1940396,24.9508933,www.tunnetila.net
Pankkiiriliike ESG Oy,3124562-5,finance,66300.0,Omaisuudenhoitotoiminta,Pasila,1.117,"Sturenkatu, 00510",,2,2020-03-18,60.1940396,24.9508933,
Chips & Bricks Oy,3124115-7,wholesale,46831.0,Rakennustarvikkeiden tukkukauppa ilman erikoistumista tiettyyn tuoteryhmään,Pasila,1.117,"Palkaneentie, 00510",www.chipsandbricks.com,2,2020-03-17,60.1940396,24.9508933,www.chipsandbricks.com
Uudenmaan Korjaus Ja Rakennus Oy,3307849-6,construction,41000.0,Talonrakentaminen,Pasila,1.117,"Elimaenkatu, 00510",,2,2022-08-30,60.1940396,24.9508933,
